Date,Close,High,Low,Open,Volume,Daily_Return_Pct,Log_Return,Price_Range,Body_Size,Upper_Shadow,Lower_Shadow,MA_7,MA_14,MA_21,MA_50,MA_100,MA_200,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,RSI_14,BB_Mid,BB_Std,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change_Pct,Volatility_30d,Year,Month,Quarter,Day_of_Week,Week_Number,Cumulative_Max,Drawdown_Pct
2020-09-06,353.36,359.76,319.04,335.33,27643678917,5.3988,0.052581,40.72,18.03,6.4,16.29,402.1,400.01,402.5,372.65,304.46,245.13,392.59,392.43,0.16,10.2377,-10.0777,42.4,401.15,30.92,462.99,339.31,123.68,14136307190.0,-7.48,5.4225,2020,9,3,Sunday,36,1396.42,-74.6953
2020-09-07,352.67,358.21,326.25,353.45,21763614732,-0.1953,-0.001955,31.96,0.78,4.76,26.42,390.33,396.05,398.84,374.93,305.56,245.61,386.45,389.49,-3.04,7.5821,-10.6221,42.29,397.6,32.25,462.1,333.1,129.0,14625538722.0,-21.27,5.3721,2020,9,3,Monday,37,1396.42,-74.7447
2020-09-08,337.6,355.56,328.82,353.2,17991403432,-4.2731,-0.043671,26.74,15.6,2.36,8.78,370.41,392.73,394.75,376.96,306.63,245.97,378.94,385.64,-6.7,4.7257,-11.4257,39.74,394.16,34.83,463.82,324.5,139.32,14868239336.0,-17.33,5.4223,2020,9,3,Tuesday,37,1396.42,-75.8239
2020-09-09,351.11,359.16,332.17,337.82,14547933520,4.0018,0.039238,26.99,13.29,8.05,5.65,357.7,390.21,392.11,379.08,307.67,246.41,374.66,383.09,-8.43,2.0946,-10.5246,43.05,390.89,35.68,462.25,319.53,142.72,15093484390.0,-19.14,5.4735,2020,9,3,Wednesday,37,1396.42,-74.8564
2020-09-10,368.1,377.39,351.11,351.43,31421134556,4.8389,0.047255,26.28,16.67,9.29,0.32,355.19,389.17,389.81,381.2,308.98,246.88,373.65,381.98,-8.33,0.0097,-8.3397,47.0,389.84,36.04,461.92,317.76,144.16,16075451299.0,115.98,5.5046,2020,9,3,Thursday,37,1396.42,-73.6397
2020-09-11,374.7,376.63,355.58,368.12,27296269329,1.793,0.017771,21.05,6.58,1.93,12.54,353.26,387.66,389.12,383.2,310.28,247.43,373.81,381.44,-7.63,-1.5183,-6.1117,48.49,388.78,36.17,461.12,316.44,144.68,16933672367.0,-13.13,5.4903,2020,9,3,Friday,37,1396.42,-73.1671
2020-09-12,387.18,387.54,367.84,374.6,13295405814,3.3307,0.032764,19.7,12.58,0.36,6.76,360.67,386.75,388.71,385.36,311.71,248.13,375.87,381.86,-5.99,-2.4126,-3.5774,51.29,388.57,36.16,460.89,316.25,144.64,17191577459.0,-51.29,5.2225,2020,9,3,Saturday,37,1396.42,-72.2734
2020-09-13,365.57,388.96,354.34,387.52,15005899191,-5.5814,-0.057432,34.62,21.95,1.44,11.23,362.42,382.26,387.48,386.59,312.96,248.82,374.28,380.66,-6.38,-3.2061,-3.1739,46.57,386.45,36.2,458.85,314.05,144.8,17425429398.0,12.87,5.2948,2020,9,3,Sunday,37,1396.42,-73.8209
2020-09-14,377.27,384.49,357.57,365.7,17536695361,3.2005,0.031503,26.92,11.57,7.22,8.13,365.93,378.13,386.01,387.94,314.31,249.58,374.74,380.4,-5.66,-3.6969,-1.9631,49.29,386.11,36.26,458.63,313.59,145.04,17680842064.0,16.87,5.3356,2020,9,3,Monday,38,1396.42,-72.9831
2020-09-15,364.84,381.51,363.61,377.15,16140584321,-3.2947,-0.033502,17.9,12.31,4.36,1.23,369.82,370.11,385.1,388.81,315.51,250.27,373.22,379.25,-6.03,-4.1635,-1.8665,46.58,385.03,36.57,458.17,311.89,146.28,17989504106.0,-7.96,5.3624,2020,9,3,Tuesday,38,1396.42,-73.8732
2020-09-16,365.81,372.77,356.68,364.74,16107612177,0.2659,0.002655,16.09,1.07,6.96,8.06,371.92,364.81,384.11,389.79,316.7,251.0,372.08,378.26,-6.18,-4.5668,-1.6132,46.83,384.19,36.82,457.83,310.55,147.28,18271995833.0,-0.2,5.3628,2020,9,3,Wednesday,38,1396.42,-73.8037
2020-09-17,389.02,393.9,364.8,365.87,19899531080,6.3448,0.061517,29.1,23.15,4.88,1.07,374.91,365.05,384.42,391.21,318.14,251.85,374.69,379.05,-4.36,-4.5254,0.1654,52.46,383.84,36.74,457.32,310.36,146.96,18810938666.0,23.54,5.4975,2020,9,3,Thursday,38,1396.42,-72.1416
2020-09-18,384.36,391.9,376.96,389.34,14108357740,-1.1979,-0.012051,14.94,4.98,2.56,7.4,376.29,364.78,383.87,392.2,319.51,252.62,376.17,379.45,-3.28,-4.2764,0.9964,51.29,383.07,36.54,456.15,309.99,146.16,19077471378.0,-29.1,5.4516,2020,9,3,Friday,38,1396.42,-72.4753
2020-09-19,385.54,387.08,378.72,384.04,11049507684,0.307,0.003065,8.36,1.5,1.54,5.32,376.06,368.37,383.18,393.0,321.05,253.42,377.61,379.9,-2.29,-3.8791,1.5891,51.58,380.92,34.97,450.86,310.98,139.88,19069349361.0,-21.68,5.4318,2020,9,3,Saturday,38,1396.42,-72.3908
2020-09-20,371.05,385.6,367.09,385.6,12292195784,-3.7584,-0.038308,18.51,14.55,0.0,3.96,376.84,369.63,380.45,392.72,322.39,254.15,376.6,379.24,-2.64,-3.6313,0.9913,47.75,377.72,32.6,442.92,312.52,130.4,19045222060.0,11.25,5.3405,2020,9,3,Sunday,38,1396.42,-73.4285
2020-09-21,341.79,375.74,336.07,371.4,17398267133,-7.8857,-0.08214,39.67,29.61,4.34,5.72,371.77,368.85,376.01,392.14,323.41,254.72,371.25,376.47,-5.22,-3.949,-1.271,41.11,370.96,23.73,418.42,323.5,94.92,18971997229.0,41.54,5.5178,2020,9,3,Monday,39,1396.42,-75.5238
2020-09-22,344.5,346.6,336.86,341.72,12732578043,0.7929,0.007898,9.74,2.78,2.1,4.86,368.87,369.35,369.7,391.31,324.52,255.22,367.13,374.1,-6.97,-4.5532,-2.4168,41.91,366.18,18.02,402.22,330.14,72.08,18624033430.0,-26.82,5.5194,2020,9,3,Tuesday,39,1396.42,-75.3298
2020-09-23,321.12,344.67,318.97,344.59,12899346599,-6.7866,-0.070279,25.7,23.47,0.08,2.15,362.48,367.2,364.04,389.93,325.43,255.64,360.05,370.18,-10.13,-5.6686,-4.4614,37.18,362.95,20.02,402.99,322.91,80.08,18287858466.0,1.31,5.5741,2020,9,3,Wednesday,39,1396.42,-77.0041
2020-09-24,349.36,351.46,318.55,320.99,15714304470,8.7942,0.084288,32.91,28.37,2.1,2.44,356.82,365.86,362.31,388.89,326.58,256.38,358.41,368.63,-10.22,-6.5789,-3.6411,45.22,361.01,19.31,399.63,322.39,77.24,18236218376.0,21.82,5.7388,2020,9,3,Thursday,39,1396.42,-74.9817
2020-09-25,352.18,357.77,339.02,349.41,14381086966,0.8072,0.008039,18.75,2.77,5.59,10.39,352.22,364.26,360.59,388.03,327.77,257.13,357.45,367.41,-9.96,-7.2551,-2.7049,45.97,361.86,18.47,398.8,324.92,73.88,17461270342.0,-8.48,5.7396,2020,9,3,Friday,39,1396.42,-74.7798
2020-09-26,355.49,355.85,348.11,352.35,13049148579,0.9399,0.009355,7.74,3.14,0.36,4.24,347.93,361.99,361.55,387.55,329.0,257.91,357.15,366.53,-9.38,-7.6801,-1.6999,46.88,361.96,18.43,398.82,325.1,73.72,16731543826.0,-9.26,5.7406,2020,9,3,Saturday,39,1396.42,-74.5428
2020-09-27,357.44,361.98,349.83,354.96,13598126926,0.5485,0.00547,12.15,2.48,4.54,5.13,345.98,361.41,361.75,386.82,330.31,258.72,357.19,365.86,-8.67,-7.8781,-0.7919,47.44,362.2,18.33,398.86,325.54,73.32,16323269435.0,4.21,5.7032,2020,9,3,Sunday,39,1396.42,-74.4031
2020-09-28,355.16,366.43,354.55,357.93,14258455166,-0.6379,-0.006399,11.88,2.77,8.5,0.61,347.89,359.83,361.87,386.1,331.57,259.93,356.88,365.07,-8.19,-7.9404,-0.2496,46.82,363.08,17.49,398.06,328.1,69.96,16136622022.0,4.86,5.6992,2020,9,3,Monday,40,1396.42,-74.5664
2020-09-29,359.76,360.35,352.15,354.36,11600013236,1.2952,0.012869,8.2,5.4,0.59,2.21,350.07,359.47,362.92,385.38,332.87,261.07,357.32,364.67,-7.35,-7.8224,0.4724,48.29,363.51,17.29,398.09,328.93,69.16,15989226008.0,-18.64,5.5369,2020,9,3,Tuesday,40,1396.42,-74.237
2020-09-30,359.94,361.18,353.33,360.04,11818610610,0.05,0.0005,7.85,0.1,1.14,6.61,355.62,359.05,363.34,384.97,334.05,262.25,357.73,364.32,-6.59,-7.5759,0.9859,48.35,363.1,17.27,397.64,328.56,69.08,15009099810.0,1.88,5.525,2020,9,3,Wednesday,40,1396.42,-74.2241
2020-10-01,353.21,369.26,346.48,360.31,14679481911,-1.8698,-0.018875,22.78,7.1,8.95,6.73,356.17,356.49,362.63,384.21,335.14,263.39,357.03,363.5,-6.47,-7.3547,0.8847,46.18,362.03,17.18,396.39,327.67,68.72,14378260440.0,24.21,5.187,2020,10,4,Thursday,40,1396.42,-74.706
2020-10-02,346.24,354.12,336.47,352.95,14215390463,-1.9733,-0.019931,17.65,6.71,1.17,9.77,355.32,353.77,361.28,382.56,336.24,264.57,355.37,362.22,-6.85,-7.2538,0.4038,43.97,359.98,16.45,392.88,327.08,65.8,14424259672.0,-3.16,5.0269,2020,10,4,Friday,40,1396.42,-75.2052
2020-10-03,346.52,351.31,344.67,346.22,10060167889,0.0809,0.000808,6.64,0.3,4.79,1.55,354.04,350.98,359.34,380.74,337.38,265.73,354.01,361.06,-7.05,-7.213,0.163,44.09,359.03,16.66,392.35,325.71,66.64,14176973107.0,-29.23,4.5169,2020,10,4,Saturday,40,1396.42,-75.1851
2020-10-04,352.58,354.05,345.13,346.6,10696959020,1.7488,0.017337,8.92,5.98,1.47,1.47,353.34,349.66,358.72,379.13,338.61,266.92,353.79,360.43,-6.64,-7.0984,0.4584,46.65,357.8,16.14,390.08,325.52,64.56,13834986290.0,6.33,4.5288,2020,10,4,Sunday,40,1396.42,-74.7511
2020-10-05,353.96,355.21,349.68,352.74,11809507622,0.3914,0.003906,5.53,1.22,1.25,3.06,353.17,350.53,357.61,377.53,339.92,268.01,353.82,359.95,-6.13,-6.9047,0.7747,47.25,357.25,16.07,389.39,325.11,64.28,13618432455.0,10.4,3.7522,2020,10,4,Monday,41,1396.42,-74.6523
2020-10-06,340.82,354.99,338.0,353.96,12830796112,-3.7123,-0.037829,16.99,13.14,1.03,2.82,350.47,350.27,356.47,375.76,341.07,269.05,351.82,358.53,-6.71,-6.8658,0.1558,42.41,356.0,16.34,388.68,323.32,65.36,13454591652.0,8.65,3.6892,2020,10,4,Tuesday,41,1396.42,-75.5933
2020-10-07,341.81,342.45,334.55,340.94,11929918060,0.2905,0.002901,7.9,0.87,0.64,6.39,347.88,351.75,355.33,374.12,342.21,270.09,350.28,357.29,-7.01,-6.8946,-0.1154,42.88,353.64,14.64,382.92,324.36,58.56,13056111001.0,-7.02,3.6896,2020,10,4,Wednesday,41,1396.42,-75.5224
2020-10-08,350.77,352.21,335.65,342.04,13461017711,2.6213,0.025876,16.56,8.73,1.44,6.39,347.53,351.85,353.5,373.01,343.45,271.23,350.35,356.81,-6.46,-6.8077,0.3477,47.13,351.96,12.74,377.44,326.48,50.96,13023743999.0,12.83,3.631,2020,10,4,Thursday,41,1396.42,-74.8808
2020-10-09,365.59,368.31,348.21,351.11,13043501763,4.225,0.041382,20.1,14.48,2.72,2.9,350.29,352.81,352.61,371.99,344.8,272.38,352.7,357.46,-4.76,-6.3982,1.6382,53.31,350.96,10.57,372.1,329.82,42.28,13123443703.0,-3.1,3.6393,2020,10,4,Friday,41,1396.42,-73.8195
2020-10-10,370.97,378.27,365.35,365.4,13618484324,1.4716,0.014609,12.92,5.57,7.3,0.05,353.79,353.91,351.92,371.63,346.21,273.54,355.51,358.46,-2.95,-5.7085,2.7585,55.35,350.96,10.56,372.08,329.84,42.24,13189758130.0,4.41,3.5419,2020,10,4,Saturday,41,1396.42,-73.4342
2020-10-11,375.14,377.25,369.83,370.93,12584512533,1.1241,0.011178,7.42,4.21,2.11,1.1,357.01,355.18,352.11,371.21,347.71,274.74,358.53,359.7,-1.17,-4.8008,3.6308,56.92,352.63,11.61,375.85,329.41,46.44,12949070400.0,-7.59,3.5329,2020,10,4,Sunday,41,1396.42,-73.1356
2020-10-12,387.73,395.12,366.64,374.8,15867455424,3.3561,0.03301,28.48,12.93,7.39,8.16,361.83,357.5,354.3,371.14,349.3,275.98,363.02,361.77,1.25,-3.5907,4.8407,61.35,354.79,13.83,382.45,327.13,55.32,13105814269.0,26.09,3.5337,2020,10,4,Monday,42,1396.42,-72.234
2020-10-13,381.19,387.38,375.58,387.14,14226744838,-1.6867,-0.017011,11.8,5.95,0.24,5.61,367.6,359.03,356.05,370.6,350.83,277.22,365.82,363.21,2.61,-2.3505,4.9605,58.01,357.79,12.6,382.99,332.59,50.4,13172184181.0,-10.34,3.3876,2020,10,4,Tuesday,42,1396.42,-72.7023
2020-10-14,379.48,387.3,374.18,381.97,13918846567,-0.4486,-0.004496,13.12,2.49,5.33,5.3,372.98,360.43,358.83,370.51,352.21,278.46,367.92,364.42,3.5,-1.1804,4.6804,57.14,359.3,13.32,385.94,332.66,53.28,13082411286.0,-2.16,3.3412,2020,10,4,Wednesday,42,1396.42,-72.8248
2020-10-15,377.44,381.21,371.35,379.19,14964182545,-0.5376,-0.00539,9.86,1.75,2.02,6.09,376.79,362.16,360.16,370.33,353.6,279.72,369.38,365.38,4.0,-0.1443,4.1443,56.06,360.56,13.8,388.16,332.96,55.2,13111566065.0,7.51,3.2827,2020,10,4,Thursday,42,1396.42,-72.9709
2020-10-16,366.23,380.02,362.6,377.87,14670784817,-2.97,-0.03015,17.42,11.64,2.15,3.63,376.88,363.59,360.83,370.0,354.79,280.89,368.9,365.44,3.46,0.5765,2.8835,50.39,361.1,13.8,388.7,333.5,55.2,13192647877.0,-1.96,3.3321,2020,10,4,Friday,42,1396.42,-73.7736
2020-10-17,368.86,369.77,364.49,366.02,10951115359,0.7181,0.007156,5.28,2.84,0.91,1.53,376.58,365.18,361.47,369.46,356.05,282.07,368.89,365.7,3.19,1.0992,2.0908,51.63,361.67,13.88,389.43,333.91,55.52,13060297298.0,-25.35,3.1175,2020,10,4,Saturday,42,1396.42,-73.5853
2020-10-18,378.21,378.6,368.13,368.73,11047103109,2.5348,0.025032,10.47,9.48,0.39,0.6,377.02,367.01,362.46,369.03,357.42,283.28,370.33,366.62,3.71,1.6214,2.0886,55.84,362.82,14.26,391.34,334.3,57.04,12899729696.0,0.88,3.1477,2020,10,4,Sunday,42,1396.42,-72.9157
2020-10-19,379.94,383.32,373.7,378.47,12811242092,0.4574,0.004564,9.62,1.47,3.38,4.77,375.91,368.87,363.64,368.06,358.83,284.47,371.8,367.61,4.19,2.1351,2.0549,56.59,363.83,14.74,393.31,334.35,58.96,12960291138.0,15.97,3.1484,2020,10,4,Monday,43,1396.42,-72.7919
2020-10-20,369.14,380.76,367.6,379.72,13741586582,-2.8426,-0.028837,13.16,10.58,1.04,1.54,374.19,370.89,364.08,366.74,360.1,285.6,371.39,367.72,3.67,2.4421,1.2279,50.77,364.29,14.76,393.81,334.77,59.04,13056439937.0,7.26,3.1149,2020,10,4,Tuesday,43,1396.42,-73.5653
2020-10-21,392.19,400.63,368.73,369.06,20241324322,6.2442,0.06057,31.9,23.13,8.44,0.33,376.0,374.49,365.62,365.04,361.62,286.84,374.59,369.54,5.05,2.9637,2.0863,60.18,366.24,15.76,397.76,334.72,63.04,13334532058.0,47.3,2.9401,2020,10,4,Wednesday,43,1396.42,-71.9146
2020-10-22,413.77,420.14,391.28,391.49,15772846485,5.5024,0.053564,28.86,22.28,6.37,0.21,381.19,378.99,368.5,364.52,363.36,288.19,380.62,372.81,7.81,3.9329,3.8771,66.61,369.62,18.28,406.18,333.06,73.12,13412404859.0,-22.08,3.0787,2020,10,4,Thursday,43,1396.42,-70.3692
2020-10-23,409.77,418.96,403.08,414.05,14256222052,-0.9667,-0.009714,15.88,4.28,4.91,6.69,387.41,382.15,371.53,365.0,365.07,289.39,385.11,375.55,9.56,5.0583,4.5017,64.53,372.78,19.5,411.78,333.78,78.0,13622207567.0,-9.62,2.7603,2020,10,4,Friday,43,1396.42,-70.6557
2020-10-24,412.46,416.6,407.85,409.77,12201739194,0.6565,0.006543,8.75,2.69,4.14,1.92,393.64,385.11,374.67,365.48,366.86,290.63,389.31,378.28,11.03,6.2527,4.7773,65.32,375.77,20.79,417.35,334.19,83.16,13697446576.0,-14.41,2.3172,2020,10,4,Saturday,43,1396.42,-70.463
2020-10-25,406.22,417.16,405.35,412.46,10890207469,-1.5129,-0.015244,11.81,6.24,4.7,0.87,397.64,387.33,377.22,366.9,368.6,291.8,391.91,380.35,11.56,7.3141,4.2459,61.9,378.39,21.19,420.77,336.01,84.76,13651481568.0,-10.75,2.3479,2020,10,4,Sunday,43,1396.42,-70.9099
2020-10-26,393.89,411.28,383.78,406.22,15155684229,-3.0353,-0.030823,27.5,12.33,5.06,10.11,399.63,387.77,379.12,367.71,370.18,292.91,392.22,381.36,10.86,8.0233,2.8367,55.69,381.04,19.49,420.02,342.06,77.96,13767725974.0,39.17,2.4331,2020,10,4,Monday,44,1396.42,-71.7929
2020-10-27,404.0,409.77,390.61,393.89,13940434102,2.5667,0.025343,19.16,10.11,5.77,3.28,404.61,389.4,382.13,368.74,371.84,294.14,394.03,383.03,11.0,8.6187,2.3813,59.29,384.15,17.79,419.73,348.57,71.16,13868251776.0,-8.02,2.4658,2020,10,4,Tuesday,44,1396.42,-71.0689
2020-10-28,388.65,408.96,381.15,404.0,15276441134,-3.7995,-0.038736,27.81,15.35,4.96,7.5,404.11,390.05,384.36,369.76,373.36,295.29,393.2,383.45,9.75,8.8449,0.9051,52.33,386.04,15.97,417.98,354.1,63.88,13959022947.0,9.58,2.5784,2020,10,4,Wednesday,44,1396.42,-72.1681
2020-10-29,386.73,393.23,381.29,388.65,12920477749,-0.494,-0.004952,11.94,1.92,4.58,5.44,400.25,390.72,386.08,370.47,374.78,296.42,392.21,383.69,8.52,8.7799,-0.2599,51.52,387.1,15.23,417.56,356.64,60.92,13952871746.0,-15.42,2.576,2020,10,4,Thursday,44,1396.42,-72.3056
2020-10-30,382.82,391.46,375.09,386.73,13688056970,-1.011,-0.010162,16.37,3.91,4.73,7.73,396.4,391.9,386.9,370.77,375.98,297.55,390.76,383.63,7.13,8.4499,-1.3199,49.82,387.69,14.79,417.27,358.11,59.16,13956350379.0,5.94,2.5865,2020,10,4,Friday,44,1396.42,-72.5856
2020-10-31,386.59,393.01,381.3,382.82,11276963426,0.9848,0.0098,11.71,3.77,6.42,1.52,392.7,393.17,387.64,371.01,377.1,298.7,390.12,383.85,6.27,8.014,-1.744,51.48,388.27,14.5,417.27,359.27,58.0,13890972923.0,-17.61,2.5586,2020,10,4,Saturday,44,1396.42,-72.3156
2020-11-01,396.36,397.12,385.17,386.59,10475146018,2.5272,0.024958,11.95,9.77,0.76,1.42,391.29,394.47,388.65,371.19,378.27,299.91,391.08,384.77,6.31,7.6732,-1.3632,55.59,388.7,14.61,417.92,359.48,58.44,13621357453.0,-7.11,2.5507,2020,11,4,Sunday,44,1396.42,-71.616
2020-11-02,383.16,403.24,381.02,396.36,13997574252,-3.3303,-0.03387,22.22,13.2,6.88,2.14,389.76,394.7,388.43,371.54,379.07,300.97,389.86,384.65,5.21,7.1805,-1.9705,49.49,388.8,14.56,417.92,359.68,58.24,13609898924.0,33.63,2.6436,2020,11,4,Monday,45,1396.42,-72.5613
2020-11-03,387.6,389.52,371.31,383.16,12588494762,1.1588,0.011521,18.21,4.44,1.92,11.85,387.42,396.02,388.74,371.75,379.84,302.05,389.51,384.87,4.64,6.6724,-2.0324,51.42,389.2,14.4,418.0,360.4,57.6,13543381333.0,-10.07,2.6351,2020,11,4,Tuesday,45,1396.42,-72.2433
2020-11-04,402.14,407.67,377.83,387.6,15126077675,3.7513,0.036826,29.84,14.54,5.53,9.77,389.34,396.73,389.82,372.49,380.65,303.12,391.46,386.15,5.31,6.3999,-1.0899,57.19,390.44,14.4,419.24,361.64,57.6,13551476090.0,20.16,2.7074,2020,11,4,Wednesday,45,1396.42,-71.2021
2020-11-05,414.07,417.53,397.25,402.14,15440711038,2.9666,0.029235,20.28,11.93,3.46,4.89,393.25,396.75,391.56,373.46,381.63,304.29,394.94,388.22,6.72,6.464,0.256,61.26,392.83,14.14,421.11,364.55,56.56,13589972401.0,2.08,2.6257,2020,11,4,Thursday,45,1396.42,-70.3477
2020-11-06,454.72,456.2,412.98,414.07,16738305610,9.8172,0.093647,43.22,40.65,1.48,1.09,403.52,399.96,395.78,374.77,382.99,305.7,404.13,393.15,10.98,7.3672,3.6128,71.27,397.12,18.76,434.64,359.6,75.04,13879331914.0,8.4,3.1082,2020,11,4,Friday,45,1396.42,-67.4367
2020-11-07,435.71,465.68,428.46,454.72,18873289788,-4.1806,-0.042705,37.22,19.01,10.96,7.25,410.54,401.62,398.96,375.8,384.0,307.01,408.99,396.3,12.69,8.4317,4.2583,63.06,400.0,20.07,440.14,359.86,80.28,14270641247.0,12.76,3.2316,2020,11,4,Saturday,45,1396.42,-68.7981
2020-11-08,453.55,457.78,433.15,435.72,11292383601,4.0945,0.040129,24.63,17.83,4.23,2.57,418.71,405.0,402.55,377.16,385.08,308.37,415.85,400.54,15.31,9.8074,5.5026,66.91,403.68,22.76,449.2,358.16,91.04,14194698323.0,-40.17,3.2269,2020,11,4,Sunday,45,1396.42,-67.5205
2020-11-09,444.16,457.35,435.16,453.57,13704320630,-2.0703,-0.020921,22.19,9.41,3.78,9.0,427.42,408.59,405.6,378.62,385.67,309.66,420.2,403.77,16.43,11.1319,5.2981,63.18,407.43,22.95,453.33,361.53,91.8,14192835025.0,21.36,3.2649,2020,11,4,Monday,46,1396.42,-68.193
2020-11-10,449.68,453.76,439.6,444.17,12090381666,1.2428,0.012351,14.16,5.51,4.08,4.57,436.29,411.85,409.44,380.78,386.46,310.97,424.74,407.17,17.57,12.4195,5.1505,64.44,410.3,24.49,459.28,361.32,97.96,13785287892.0,-11.78,3.2656,2020,11,4,Tuesday,46,1396.42,-67.7977
2020-11-11,462.96,473.58,449.52,449.68,14075403511,2.9532,0.029104,24.06,13.28,10.62,0.16,444.98,417.16,412.81,383.15,387.23,312.3,430.62,411.3,19.32,13.7996,5.5204,67.32,412.76,27.18,467.12,358.4,108.72,13700415744.0,16.42,3.2549,2020,11,4,Wednesday,46,1396.42,-66.8467
2020-11-12,461.01,467.68,452.07,462.96,12877327234,-0.4212,-0.004221,15.61,1.95,4.72,8.94,451.68,422.47,415.06,385.95,387.94,313.62,435.29,414.99,20.3,15.0997,5.2003,66.47,415.32,29.22,473.76,356.88,116.88,13631471003.0,-8.51,3.2318,2020,11,4,Thursday,46,1396.42,-66.9863
2020-11-13,474.63,475.22,457.3,461.01,13191505725,2.9544,0.029116,17.92,13.62,0.59,3.71,454.53,429.02,418.15,388.45,388.67,315.01,441.35,419.4,21.95,16.4698,5.4802,69.39,418.43,32.07,482.57,354.29,128.28,13680959329.0,2.44,3.2503,2020,11,4,Friday,46,1396.42,-66.0109
2020-11-14,460.15,475.16,452.99,474.63,10312037942,-3.0508,-0.030983,22.17,14.48,0.53,7.16,458.02,434.28,420.42,390.61,389.32,316.32,444.24,422.42,21.82,17.5398,4.2802,63.1,421.13,33.24,487.61,354.65,132.96,13652050853.0,-21.83,3.3176,2020,11,4,Saturday,46,1396.42,-67.0479
2020-11-15,447.56,460.99,440.25,460.15,10308617165,-2.7361,-0.027742,20.74,12.59,0.84,7.31,457.16,437.94,422.39,392.45,390.0,317.47,444.75,424.28,20.47,18.1258,2.3442,58.16,423.81,33.09,489.99,357.63,132.36,13409697500.0,-0.03,3.3089,2020,11,4,Sunday,46,1396.42,-67.9495
2020-11-16,459.94,463.83,445.5,447.56,11441239444,2.7661,0.027285,18.33,12.38,3.89,2.06,459.42,443.42,425.53,394.5,390.66,318.73,447.09,426.93,20.16,18.5327,1.6273,61.36,426.61,33.68,493.97,359.25,134.72,13284737767.0,10.99,3.3299,2020,11,4,Monday,47,1396.42,-67.0629
2020-11-17,480.36,482.23,460.78,464.41,14593057877,4.4397,0.04344,21.45,15.95,1.87,3.63,463.8,450.05,429.17,397.01,391.55,320.06,452.21,430.88,21.33,19.0921,2.2379,65.99,431.2,34.48,500.16,362.24,137.92,13250568604.0,27.55,3.3821,2020,11,4,Tuesday,47,1396.42,-65.6006
2020-11-18,479.48,492.0,465.83,480.35,17880199224,-0.1832,-0.001834,26.17,0.87,11.65,13.65,466.16,455.57,433.49,399.4,392.39,321.38,456.4,434.48,21.92,19.6577,2.2623,65.62,435.83,34.42,504.67,366.99,137.68,13498554678.0,22.53,3.3867,2020,11,4,Wednesday,47,1396.42,-65.6636
2020-11-19,471.63,480.12,465.7,479.48,12473929218,-1.6372,-0.016507,14.42,7.85,0.64,5.93,467.68,459.68,437.54,401.64,393.3,322.69,458.74,437.23,21.51,20.0282,1.4818,62.32,440.27,32.91,506.09,374.45,131.64,13437848290.0,-30.24,3.3485,2020,11,4,Thursday,47,1396.42,-66.2258
2020-11-20,509.74,513.61,471.63,471.63,18629943296,8.0805,0.077706,41.98,38.11,3.87,0.0,472.69,463.61,443.58,404.77,394.49,324.2,466.59,442.61,23.98,20.8185,3.1615,70.17,446.43,33.85,514.13,378.73,135.4,13805497284.0,49.35,3.4648,2020,11,4,Friday,47,1396.42,-63.4967
2020-11-21,549.49,550.23,504.24,509.74,20757099184,7.7981,0.07509,45.99,39.75,0.74,5.5,485.46,471.74,451.34,408.83,395.7,325.91,479.34,450.52,28.82,22.4188,6.4012,75.83,454.09,38.87,531.83,376.35,155.48,14319594942.0,11.42,3.5922,2020,11,4,Saturday,47,1396.42,-60.6501
2020-11-22,558.07,579.37,514.52,549.49,21967049601,1.5614,0.015494,64.85,8.58,21.3,34.97,501.24,479.2,459.04,413.06,396.9,327.68,491.46,458.49,32.97,24.5291,8.4409,76.85,462.83,41.65,546.13,379.53,166.6,14718068710.0,5.83,3.5738,2020,11,4,Sunday,47,1396.42,-60.0357
2020-11-23,608.45,609.99,551.27,558.06,27272302872,9.0275,0.08643,58.72,50.39,1.54,6.79,522.46,490.94,469.77,418.18,398.65,329.66,509.45,469.6,39.85,27.5933,12.2567,81.73,473.88,49.24,572.36,375.4,196.96,15452259115.0,24.15,3.8542,2020,11,4,Monday,48,1396.42,-56.4279
2020-11-24,603.9,621.17,593.84,608.52,23281758100,-0.7478,-0.007506,27.33,4.62,12.65,10.06,540.11,501.96,480.07,423.18,400.36,331.61,523.98,479.55,44.43,30.9606,13.4694,80.09,483.96,54.19,592.34,375.58,216.76,15860043136.0,-14.63,3.8369,2020,11,4,Tuesday,48,1396.42,-56.7537
2020-11-25,570.69,605.09,559.67,603.9,20088492893,-5.4993,-0.056562,45.42,33.21,1.19,11.02,553.14,509.65,488.09,427.78,401.77,333.41,531.17,486.3,44.87,33.7425,11.1275,69.17,491.79,54.87,601.53,382.05,219.48,16092432229.0,-13.72,3.9595,2020,11,4,Wednesday,48,1396.42,-59.1319
2020-11-26,518.8,575.64,485.5,570.51,31104004592,-9.0925,-0.095328,90.14,51.71,5.13,33.3,559.88,513.78,493.08,431.32,402.72,335.06,529.27,488.7,40.57,35.108,5.462,56.26,495.0,54.46,603.92,386.08,217.84,16810717178.0,54.83,4.3823,2020,11,4,Thursday,48,1396.42,-62.8479
